"","date(LT)","Latitude","Longitude","AE51_BC (ug/m3)","AE51_BC_NR (ug/m3)","AE51_BC_NR_LC (ug/m3)","DT8530_PM2.5 (ug/m3)","DT8530_PM2.5_RHC (ug/m3)","DT8530_PM2.5_RHC_Ref (ug/m3)","DT8530_PM2.5_Ref (ug/m3)","RH(%)","CPC3007_Particle Concentration (#/cm3)","LI-COR_CO2 (ppm)"
"973",2019-09-25 10:15:36,13.0380146764,77.6414161082,158.467,158.467,229.308600660104,518,374.290542509178,374.290542509178,518,0.69,153483,460
"974",2019-09-25 10:15:37,13.0381024349,77.6414163597,255.16,255.16,369.453390512916,562,406.083561564011,406.083561564011,562,0.69,143044,466
"975",2019-09-25 10:15:38,13.0381948035,77.6414177846,284.757,284.757,412.590556620296,512,369.955130819882,369.955130819882,512,0.69,134733.5,465
"976",2019-09-25 10:15:39,13.0382897705,77.6414190419,242.558,242.558,351.653705653037,502,363.344603341671,363.344603341671,502,0.689,129085,465
"977",2019-09-25 10:15:40,13.0383866653,77.6414184552,213.028,213.028,308.997598804557,535,387.229806350187,387.229806350187,535,0.689,127237,464
"978",2019-09-25 10:15:41,13.0384830572,77.6414209697,199.401,199.401,289.370185452631,562,406.772245175337,406.772245175337,562,0.689,123651,462
"979",2019-09-25 10:15:42,13.0385776889,77.6414253283,195.807,195.807,284.288369725252,568,411.115009358703,411.115009358703,568,0.689,120642.5,469
"980",2019-09-25 10:15:43,13.0386701412,77.641428262,188.185,188.185,273.346249513447,590,427.038478031047,427.038478031047,590,0.689,118662.5,474
"981",2019-09-25 10:15:44,13.0387599114,77.6414312795,204.909,204.909,297.783554826585,599,433.552624306097,433.552624306097,599,0.689,119223.5,490
"982",2019-09-25 10:15:45,13.0388456583,77.6414360572,188.132,188.132,273.526586719807,574,415.45777354207,415.45777354207,574,0.689,115907,478
"983",2019-09-25 10:15:46,13.0389256217,77.6414388232,196.87,196.87,286.365544970042,525,379.991866044576,379.991866044576,525,0.689,112678.5,475
"984",2019-09-25 10:15:47,13.0389966164,77.6414390747,206.728,206.728,300.853872819577,505,365.515985433354,365.515985433354,505,0.689,114614.5,470
"985",2019-09-25 10:15:48,13.0390584748,77.6414378174,220.256,220.256,320.710697753808,486,351.763898852693,351.763898852693,486,0.689,120147.5,470
"986",2019-09-25 10:15:49,13.0391088501,77.6414357219,231.901,231.901,337.856302413098,485,351.040104822132,351.040104822132,485,0.689,121346.5,469
"987",2019-09-25 10:15:50,13.0391478259,77.6414366439,242.185,242.185,353.042903744092,488,353.211486913816,353.211486913816,488,0.689,132379.5,466
"988",2019-09-25 10:15:51,13.0391793419,77.6414387394,233.456,233.456,340.509263398622,512,370.582543647282,370.582543647282,512,0.689,143258.5,462
"989",2019-09-25 10:15:52,13.0392062478,77.6414383203,216.373,216.373,315.756763847975,524,379.268072014015,379.268072014015,524,0.689,153208,466
"990",2019-09-25 10:15:53,13.0392317288,77.641437063,199.318,199.318,291.007301750763,511,369.858749616721,369.858749616721,511,0.689,162387.5,464
"991",2019-09-25 10:15:54,13.0392576288,77.6414378174,195.902,195.902,286.154382808742,561,406.048451144776,406.048451144776,561,0.689,168245,463
"992",2019-09-25 10:15:55,13.0392824393,77.6414390747,201.763,201.763,294.856554788044,561,406.048451144776,406.048451144776,561,0.689,156145,472
"993",2019-09-25 10:15:56,13.039306663,77.6414384879,203.486,203.486,297.519258094939,545,394.467746655798,394.467746655798,545,0.689,138660.5,490
"994",2019-09-25 10:15:57,13.0393293779,77.6414377335,196.823,196.823,287.912485826345,453,327.878695844177,327.878695844177,453,0.689,112882,482
"995",2019-09-25 10:15:58,13.0393501651,77.6414354704,198.938,198.938,291.145487950896,327,236.680647993479,236.680647993479,327,0.689,110033,504
"996",2019-09-25 10:15:59,13.0393718742,77.6414337941,203.822,203.822,298.440788121892,338,244.642382329651,244.642382329651,338,0.689,114603.5,563
"997",2019-09-25 10:16:00,13.0393926613,77.6414342131,211.3,211.3,309.545843106361,327,236.680647993479,236.680647993479,327,0.689,110968,579
"998",2019-09-25 10:16:01,13.0394109339,77.6414337102,248.689,248.689,364.538447952491,353,255.499292788067,255.499292788067,353,0.689,103603.5,552
"999",2019-09-25 10:16:02,13.0394265242,77.6414324529,264.78,264.78,388.371638838917,381,275.765525643778,275.765525643778,381,0.689,101046,569
"1000",2019-09-25 10:16:03,13.0394406058,77.6414308604,276.069,276.069,405.197012229535,372,269.251379368728,269.251379368728,372,0.689,94440.5,605
"1001",2019-09-25 10:16:04,13.0394603871,77.6414342131,231.222,231.222,339.56073062936,370,267.803791307606,267.803791307606,370,0.689,90700.5,587
"1002",2019-09-25 10:16:05,13.0394810904,77.641434297,176.171,176.171,258.824375749872,342,247.537558451895,247.537558451895,342,0.689,95100.5,547
"1003",2019-09-25 10:16:06,13.0394994467,77.6414334588,135.662,135.662,199.375622962217,314,227.271325596185,227.271325596185,314,0.689,100595,531
"1004",2019-09-25 10:16:07,13.0395120196,77.6414299384,150.279,150.279,220.937543909152,366,264.908615185362,264.908615185362,366,0.689,108597.5,530
"1005",2019-09-25 10:16:08,13.0395151209,77.6414271723,138.509,138.509,203.700588743699,387,280.108289827145,280.108289827145,387,0.689,119861.5,540
"1006",2019-09-25 10:16:09,13.0395125225,77.6414267533,134.907,134.907,198.46697667078,398,287.582308723268,287.582308723268,398,0.69,117810,526
"1007",2019-09-25 10:16:10,13.0395119358,77.6414265856,141.85,141.85,208.753279287172,291,210.267466930832,210.267466930832,291,0.69,113509,503
"1008",2019-09-25 10:16:11,13.0395174678,77.6414318662,136.971,136.971,201.637847040314,222,160.410232503933,160.410232503933,222,0.69,105809,500
"1009",2019-09-25 10:16:12,13.039525263,77.6414347999,122.096,122.096,179.793333282085,250,180.642153720646,180.642153720646,250,0.69,98565.5,491
"1010",2019-09-25 10:16:13,13.0395355728,77.6414365601,109.732,109.732,161.629212154487,267,192.92582017365,192.92582017365,267,0.69,94836.5,501
"1011",2019-09-25 10:16:14,13.039543787,77.6414380688,117.254,117.254,172.75705236976,267,192.597408433476,192.597408433476,267,0.691,94842,501
"1012",2019-09-25 10:16:15,13.0395521689,77.6414422598,144.954,144.954,213.642903228008,259,186.826699566555,186.826699566555,259,0.691,92790.5,508
"1013",2019-09-25 10:16:16,13.0395628139,77.6414453611,141.468,141.468,208.575379990017,249,179.613313482904,179.613313482904,249,0.691,90673,496
"1014",2019-09-25 10:16:17,13.0395793263,77.6414513122,39.633,39.633,58.4392550883886,248,178.891974874539,178.891974874539,248,0.691,90997.5,485
"1015",2019-09-25 10:16:18,13.0396021251,77.6414560899,58.669,58.669,86.5201324401249,236,170.235911574158,170.235911574158,236,0.691,91872,490
"1016",2019-09-25 10:16:19,13.0396405142,77.641459275,65.088,65.088,96.0013474961672,234,168.793234357428,168.793234357428,234,0.691,92537.5,492
"1017",2019-09-25 10:16:20,13.0396891292,77.6414615382,83.286,83.286,122.866698114061,253,182.498667916364,182.498667916364,253,0.691,94303,492
"1018",2019-09-25 10:16:21,13.039742941,77.641464388,76.444,76.444,112.793537020316,259,186.826699566555,186.826699566555,259,0.691,94253.5,494
"1019",2019-09-25 10:16:22,13.0398034584,77.6414658129,73.845,73.845,108.978426419739,254,182.906414536749,182.906414536749,254,0.692,92581.5,511
"1020",2019-09-25 10:16:23,13.0398736987,77.64146531,79.164,79.164,116.850174325452,250,180.025998559792,180.025998559792,250,0.692,90805,513
"1021",2019-09-25 10:16:24,13.0399498902,77.6414661482,73.156,73.156,108.000715321416,253,182.18631054251,182.18631054251,253,0.692,85723,514
"1022",2019-09-25 10:16:25,13.0400270037,77.6414666511,74.973,74.973,110.703203048966,263,189.387350484901,189.387350484901,263,0.692,83946.5,515
"1023",2019-09-25 10:16:26,13.0401039496,77.6414673217,70.243,70.243,103.736076064385,265,190.499160251228,190.499160251228,265,0.693,80619,515
"1024",2019-09-25 10:16:27,13.0401839968,77.6414683275,71.383,71.383,105.437863846082,270,194.093484029553,194.093484029553,270,0.693,76362,515
"1025",2019-09-25 10:16:28,13.0402653012,77.6414681599,61.78,61.78,91.2670519534264,276,198.406672563543,198.406672563543,276,0.693,71181,512
"1026",2019-09-25 10:16:29,13.0403428338,77.6414655615,81.07,81.07,119.786663942527,274,196.968943052213,196.968943052213,274,0.693,67969,504
"1027",2019-09-25 10:16:30,13.0404174328,77.6414632984,67.508,67.508,99.7642622898379,243,174.381872802872,174.381872802872,243,0.694,64575.5,509
"1028",2019-09-25 10:16:31,13.0404906068,77.641461622,68.527,68.527,101.286817980547,236,169.358526672748,169.358526672748,236,0.694,61050,508
"1029",2019-09-25 10:16:32,13.0405614339,77.641462544,59.301,59.301,87.662521652998,224,160.747076163965,160.747076163965,224,0.694,58239.5,505
"1030",2019-09-25 10:16:33,13.040634105,77.6414610352,57.227,57.227,84.6084334569854,207,148.547521276521,148.547521276521,207,0.694,58102,502
"1031",2019-09-25 10:16:34,13.0407084525,77.6414627116,54.186,54.186,80.1229489594563,216,155.006109158109,155.006109158109,216,0.694,60599,493
"1032",2019-09-25 10:16:35,13.0407852307,77.6414682437,37.002,37.002,54.7180679594618,218,156.441350909573,156.441350909573,218,0.694,65862.5,494
"1033",2019-09-25 10:16:36,13.0408652779,77.6414775476,44.29,44.29,65.5024697032354,222,159.311834412501,159.311834412501,222,0.694,75130,499
"1034",2019-09-25 10:16:37,13.0409479234,77.6414927188,33.852,33.852,50.0693609499262,232,166.488043169821,166.488043169821,232,0.694,81009.5,496
"1035",2019-09-25 10:16:38,13.0410300661,77.6415109076,41.424,41.424,61.274900446893,236,169.06387164017,169.06387164017,236,0.695,92757.5,501
"1036",2019-09-25 10:16:39,13.041108856,77.6415304374,36.41,36.41,53.8630017027862,256,183.391318389337,183.391318389337,256,0.695,90337.5,494
"1037",2019-09-25 10:16:40,13.0411837064,77.6415517274,33.029,33.029,48.8649485615663,263,188.405924751545,188.405924751545,263,0.695,91657.5,492
"1038",2019-09-25 10:16:41,13.0412563775,77.6415741909,31.257,31.257,46.246775845138,293,209.897094875295,209.897094875295,293,0.695,91608,485
"1039",2019-09-25 10:16:42,13.0413266178,77.6416005939,27.66,27.66,40.9274718488035,283,202.733371500712,202.733371500712,283,0.695,85816.5,480
"1040",2019-09-25 10:16:43,13.0413958523,77.641628338,37.615,37.615,55.6625500189649,291,208.464350200379,208.464350200379,291,0.695,82907,490
"1041",2019-09-25 10:16:44,13.0414656736,77.6416566689,37.842,37.842,56.003530027697,285,204.166116175629,204.166116175629,285,0.695,79513.5,488
"1042",2019-09-25 10:16:45,13.0415337346,77.6416855864,42.237,42.237,62.5145077650352,279,199.867882150879,199.867882150879,279,0.695,76813,493
"1043",2019-09-25 10:16:46,13.0416009575,77.641715426,47.901,47.901,70.9058934857702,291,208.827674838008,208.827674838008,291,0.694,74041,497
"1044",2019-09-25 10:16:47,13.0416673422,77.6417448465,55.118,55.118,81.5996597072369,278,199.498603453492,199.498603453492,278,0.694,76147.5,499
"1045",2019-09-25 10:16:48,13.0417307094,77.6417739317,53.75,53.75,79.5842148534133,288,206.674812210812,206.674812210812,288,0.694,76263,495
"1046",2019-09-25 10:16:49,13.0417924002,77.64180067,48.169,48.169,71.3289934350463,339,243.273476873143,243.273476873143,339,0.694,85635,495
"1047",2019-09-25 10:16:50,13.0418536719,77.6418262348,51.435,51.435,76.1747042687029,367,263.366861393638,263.366861393638,367,0.694,99451,493
"1048",2019-09-25 10:16:51,13.0419153627,77.6418517996,49.412,49.412,73.1876885954781,441,316.470806197805,316.470806197805,441,0.694,124223,493
"1049",2019-09-25 10:16:52,13.0419784784,77.6418783702,51.718,51.718,76.6127206748268,496,355.939954363065,355.939954363065,496,0.694,127644,488
"1050",2019-09-25 10:16:53,13.0420432705,77.6419061981,42.822,42.822,63.4408453524869,545,391.781291837431,391.781291837431,545,0.693,119795.5,483
"1051",2019-09-25 10:16:54,13.0421100743,77.6419338584,39.437,39.437,58.4312481900226,547,393.219021348761,393.219021348761,547,0.693,107112.5,473
"1052",2019-09-25 10:16:55,13.0421791412,77.6419595908,36.551,36.551,54.1601470488208,639,459.354578869942,459.354578869942,639,0.693,98598.5,473
"1053",2019-09-25 10:16:56,13.0422503036,77.641984066,46.475,46.475,68.8731520436588,770,553.525861862059,553.525861862059,770,0.693,91575,475
"1054",2019-09-25 10:16:57,13.0423253216,77.6420066133,41.88,41.88,62.0697621180818,680,488.828033852208,488.828033852208,680,0.693,87708.5,478
"1055",2019-09-25 10:16:58,13.0424040277,77.6420295797,45.617,45.617,67.6155437821442,802,576.529534043339,576.529534043339,802,0.693,87708.5,482
"1056",2019-09-25 10:16:59,13.0424859188,77.6420559827,48.451,48.451,71.8244907707643,717,515.426029811813,515.426029811813,717,0.693,88121,491
"1057",2019-09-25 10:17:00,13.0425730906,77.6420837268,49.302,49.302,73.0944382107068,696,500.329869942848,500.329869942848,696,0.693,85976,492
"1058",2019-09-25 10:17:01,13.0426659621,77.642114237,49.284,49.284,73.0767623412814,731,526.396019788832,526.396019788832,731,0.692,85415,493
"1059",2019-09-25 10:17:02,13.0427608453,77.6421457529,47.724,47.724,70.7717880131579,642,462.306764301546,462.306764301546,642,0.692,86179.5,491
"1060",2019-09-25 10:17:03,13.0428547226,77.6421760954,42.849,42.849,63.5487280861547,593,427.021668583827,427.021668583827,593,0.692,80773,487
"1061",2019-09-25 10:17:04,13.0429461692,77.6422063541,32.418,32.418,48.0822209364203,550,396.057196831542,396.057196831542,550,0.692,79475,476
"1062",2019-09-25 10:17:05,13.0430354364,77.6422371157,48.106,48.106,71.3587982837416,461,332.5370984563,332.5370984563,461,0.691,77445.5,472
"1063",2019-09-25 10:17:06,13.0431194231,77.6422662847,42.593,42.593,63.187754044509,438,315.946310463904,315.946310463904,438,0.691,80041.5,477
"1064",2019-09-25 10:17:07,13.0431931838,77.6422908437,50.794,50.794,75.3634288641176,416,300.076861079872,300.076861079872,416,0.691,82472.5,484
"1065",2019-09-25 10:17:08,13.0432515219,77.6423128042,46.385,46.385,68.8291175550841,393,283.486073087475,283.486073087475,393,0.691,82087.5,486
"1066",2019-09-25 10:17:09,13.043308435,77.6423406322,41.065,41.065,60.9409616098006,388,279.87938004565,279.87938004565,388,0.691,80448.5,475
"1067",2019-09-25 10:17:10,13.0433689523,77.6423761714,40.937,40.937,60.7570001632858,380,274.108671178729,274.108671178729,380,0.691,82197.5,479
"1068",2019-09-25 10:17:11,13.0434313975,77.642415734,35.363,35.363,52.4886140160442,340,245.255126844126,245.255126844126,340,0.691,83627.5,463
"1069",2019-09-25 10:17:12,13.0434893165,77.642455548,37.257,37.257,55.3048411245969,370,266.895285095078,266.895285095078,370,0.691,89446.5,468
"1070",2019-09-25 10:17:13,13.0435360875,77.64248983,29.502,29.502,43.7964439788186,492,354.898595315618,354.898595315618,492,0.691,98373,469
"1071",2019-09-25 10:17:14,13.0435715429,77.6425160654,26.183,26.183,38.8715431194452,531,383.030801041856,383.030801041856,531,0.691,100232,473
"1072",2019-09-25 10:17:15,13.0436001252,77.6425390318,30.22,30.22,44.8682321945714,503,362.833320007634,362.833320007634,503,0.691,86284,472
"1073",2019-09-25 10:17:16,13.0436254386,77.6425593998,28.622,28.622,42.498443982966,482,348.278072373405,348.278072373405,482,0.69,84722,469
"1074",2019-09-25 10:17:17,13.0436491594,77.6425783429,29.956,29.956,44.482480364232,366,264.460113047025,264.460113047025,366,0.69,91993,478
"1075",2019-09-25 10:17:18,13.0436703656,77.6425957773,27.588,27.588,40.9688660408628,303,218.938290309423,218.938290309423,303,0.69,94198.5,488
"1076",2019-09-25 10:17:19,13.0436895601,77.6426112,40.014,40.014,59.4276451865007,371,268.072956121438,268.072956121438,371,0.69,95089.5,490
"1077",2019-09-25 10:17:20,13.0437051505,77.6426251978,50.15,50.15,74.4899110819693,452,326.601013926927,326.601013926927,452,0.69,93879.5,496
"1078",2019-09-25 10:17:21,13.0437213276,77.6426389441,71.694,71.694,106.508501508158,443,320.097896392984,320.097896392984,443,0.69,94407.5,512
"1079",2019-09-25 10:17:22,13.0437408574,77.6426567975,86.24,86.24,128.144339489876,436,315.039916088806,315.039916088806,436,0.69,95023.5,509
"1080",2019-09-25 10:17:23,13.043760471,77.6426788419,120.488,120.488,179.085065583302,428,309.259367169745,309.259367169745,428,0.69,93027,479
"1081",2019-09-25 10:17:24,13.0437777378,77.6426995452,72.635,72.635,107.97829096307,369,266.627818891673,266.627818891673,369,0.69,92317.5,471
"1082",2019-09-25 10:17:25,13.0437893886,77.6427151356,29.221,29.221,43.4427887420036,307,221.828564768953,221.828564768953,307,0.69,92356,471
"1083",2019-09-25 10:17:26,13.0437986925,77.642724188,48.011,48.011,71.3860459675833,317,229.054250917779,229.054250917779,317,0.69,91993,476
"1084",2019-09-25 10:17:27,13.0438070744,77.6427324861,78.535,78.535,116.792329099075,329,237.72507429637,237.72507429637,329,0.69,90178,478
"1085",2019-09-25 10:17:28,13.0438163783,77.642739946,81.181,81.181,120.75110012816,327,236.279937066605,236.279937066605,327,0.69,90117.5,499
"1086",2019-09-25 10:17:29,13.0438270234,77.6427502558,81.994,81.994,121.984428979931,322,232.667093992192,232.667093992192,322,0.69,90634.5,513
"1087",2019-09-25 10:17:30,13.0438377522,77.6427621581,123.341,123.341,183.551618827024,323,233.389662607074,233.389662607074,323,0.69,91184.5,513
"1088",2019-09-25 10:17:31,13.0438483972,77.6427721325,106.033,106.033,157.833367141897,321,231.944525377309,231.944525377309,321,0.69,89705,505
"1089",2019-09-25 10:17:32,13.0438599642,77.6427819394,90.224,90.224,134.330973358083,317,229.054250917779,229.054250917779,317,0.69,88671,506
"1090",2019-09-25 10:17:33,13.0438716151,77.6427926682,72.944,72.944,108.622192662689,312,225.823737535062,225.823737535062,312,0.689,89848,522
"1091",2019-09-25 10:17:34,13.043882763,77.6428019721,65.806,65.806,98.0081639225425,301,217.86200319889,217.86200319889,301,0.689,90953.5,537
"1092",2019-09-25 10:17:35,13.043892486,77.642809432,68.762,68.762,102.427505033792,302,218.585797229451,218.585797229451,302,0.689,94556,517
"1093",2019-09-25 10:17:36,13.0439010356,77.6428152993,69.162,69.162,103.040265523861,305,220.757179321135,220.757179321135,305,0.689,93148,515
"1094",2019-09-25 10:17:37,13.0439065676,77.6428211667,68.596,68.596,102.213802791736,311,225.099943504501,225.099943504501,311,0.689,92521,521
"1095",2019-09-25 10:17:38,13.0439121835,77.6428268664,61.383,61.383,91.4793475515478,308,222.928561412818,222.928561412818,308,0.689,92394.5,538
"1096",2019-09-25 10:17:39,13.043919811,77.6428345777,73.721,73.721,109.886571225848,299,216.414415137768,216.414415137768,299,0.689,100056,531
"1097",2019-09-25 10:17:40,13.0439271871,77.6428438816,88.822,88.822,132.422902852386,296,214.243033046085,214.243033046085,296,0.689,127902.5,533
