2019-09-16 at 9:59,,,,,,
System_Date_(Y-M-D),System_Time_(h:m:s),CO₂_(µmol_mol⁻¹),H₂O_(mmol_mol⁻¹),CO₂_Absorption,H₂O_Absorption,Flow_Rate_(L_min⁻¹)
16-09-2019,10:03:58,6.43E+02,2.56E+01,1.11E-01,1.28E-01,7.73E-01
16-09-2019,10:03:59,6.38E+02,2.56E+01,1.09E-01,1.28E-01,7.52E-01
16-09-2019,10:04:00,6.14E+02,2.56E+01,1.06E-01,1.27E-01,7.30E-01
16-09-2019,10:04:01,5.82E+02,2.56E+01,1.03E-01,1.27E-01,7.45E-01
16-09-2019,10:04:02,5.78E+02,2.56E+01,1.03E-01,1.27E-01,7.62E-01
16-09-2019,10:04:03,5.93E+02,2.56E+01,1.05E-01,1.27E-01,7.57E-01
16-09-2019,10:04:04,6.04E+02,2.56E+01,1.06E-01,1.27E-01,7.60E-01
16-09-2019,10:04:05,6.11E+02,2.56E+01,1.07E-01,1.28E-01,7.64E-01
16-09-2019,10:04:06,6.09E+02,2.56E+01,1.06E-01,1.27E-01,7.57E-01
16-09-2019,10:04:07,6.09E+02,2.56E+01,1.06E-01,1.27E-01,7.57E-01
16-09-2019,10:04:08,5.93E+02,2.56E+01,1.04E-01,1.27E-01,7.25E-01
16-09-2019,10:04:09,5.85E+02,2.56E+01,1.04E-01,1.27E-01,6.99E-01
16-09-2019,10:04:10,5.95E+02,2.55E+01,1.05E-01,1.27E-01,7.31E-01
16-09-2019,10:04:11,5.95E+02,2.56E+01,1.05E-01,1.27E-01,7.51E-01
16-09-2019,10:04:12,6.05E+02,2.56E+01,1.06E-01,1.27E-01,7.78E-01
16-09-2019,10:04:13,6.05E+02,2.56E+01,1.06E-01,1.27E-01,7.78E-01
16-09-2019,10:04:14,5.91E+02,2.56E+01,1.04E-01,1.27E-01,7.77E-01
16-09-2019,10:04:15,5.85E+02,2.56E+01,1.04E-01,1.27E-01,7.66E-01
16-09-2019,10:04:16,5.85E+02,2.56E+01,1.04E-01,1.27E-01,7.66E-01
16-09-2019,10:04:17,5.68E+02,2.55E+01,1.03E-01,1.27E-01,7.61E-01
16-09-2019,10:04:18,5.99E+02,2.55E+01,1.05E-01,1.27E-01,7.67E-01
16-09-2019,10:04:19,5.99E+02,2.55E+01,1.05E-01,1.27E-01,7.67E-01
16-09-2019,10:04:20,5.93E+02,2.55E+01,1.04E-01,1.27E-01,7.66E-01
16-09-2019,10:04:21,5.93E+02,2.54E+01,1.05E-01,1.27E-01,7.90E-01
16-09-2019,10:04:22,5.93E+02,2.54E+01,1.05E-01,1.27E-01,7.90E-01
16-09-2019,10:04:23,6.16E+02,2.55E+01,1.07E-01,1.27E-01,7.34E-01
16-09-2019,10:04:24,6.11E+02,2.55E+01,1.07E-01,1.27E-01,7.33E-01
16-09-2019,10:04:25,6.11E+02,2.55E+01,1.07E-01,1.27E-01,7.33E-01
16-09-2019,10:04:26,6.01E+02,2.55E+01,1.05E-01,1.27E-01,7.45E-01
16-09-2019,10:04:27,5.95E+02,2.55E+01,1.05E-01,1.27E-01,7.61E-01
16-09-2019,10:04:28,6.20E+02,2.55E+01,1.09E-01,1.27E-01,7.78E-01
16-09-2019,10:04:29,6.50E+02,2.55E+01,1.11E-01,1.27E-01,7.86E-01
16-09-2019,10:04:30,6.33E+02,2.55E+01,1.08E-01,1.27E-01,7.41E-01
16-09-2019,10:04:31,6.10E+02,2.55E+01,1.07E-01,1.27E-01,7.41E-01
16-09-2019,10:04:32,6.17E+02,2.54E+01,1.08E-01,1.27E-01,7.55E-01
16-09-2019,10:04:33,6.08E+02,2.54E+01,1.06E-01,1.27E-01,7.64E-01
16-09-2019,10:04:34,5.74E+02,2.54E+01,1.01E-01,1.27E-01,7.39E-01
16-09-2019,10:04:35,5.77E+02,2.53E+01,1.03E-01,1.27E-01,7.60E-01
16-09-2019,10:04:36,5.88E+02,2.54E+01,1.04E-01,1.27E-01,7.36E-01
16-09-2019,10:04:37,5.90E+02,2.54E+01,1.04E-01,1.27E-01,7.32E-01
16-09-2019,10:04:38,5.87E+02,2.53E+01,1.04E-01,1.27E-01,7.39E-01
16-09-2019,10:04:39,5.76E+02,2.53E+01,1.02E-01,1.26E-01,7.54E-01
16-09-2019,10:04:40,5.76E+02,2.53E+01,1.03E-01,1.27E-01,7.35E-01
16-09-2019,10:04:41,5.80E+02,2.54E+01,1.03E-01,1.27E-01,7.05E-01
16-09-2019,10:04:42,5.80E+02,2.54E+01,1.03E-01,1.27E-01,7.05E-01
16-09-2019,10:04:43,5.79E+02,2.53E+01,1.03E-01,1.27E-01,7.30E-01
16-09-2019,10:04:44,5.74E+02,2.53E+01,1.02E-01,1.27E-01,7.46E-01
16-09-2019,10:04:45,5.59E+02,2.53E+01,9.98E-02,1.27E-01,7.38E-01
16-09-2019,10:04:46,5.58E+02,2.53E+01,1.01E-01,1.26E-01,7.74E-01
16-09-2019,10:04:47,5.73E+02,2.53E+01,1.02E-01,1.27E-01,7.72E-01
16-09-2019,10:04:48,5.68E+02,2.53E+01,1.02E-01,1.26E-01,7.93E-01
16-09-2019,10:04:49,5.68E+02,2.53E+01,1.02E-01,1.26E-01,7.93E-01
16-09-2019,10:04:50,5.45E+02,2.52E+01,9.84E-02,1.26E-01,7.96E-01
16-09-2019,10:04:51,5.35E+02,2.52E+01,9.74E-02,1.26E-01,7.88E-01
16-09-2019,10:04:52,5.35E+02,2.52E+01,9.74E-02,1.26E-01,7.88E-01
16-09-2019,10:04:53,5.25E+02,2.52E+01,9.54E-02,1.26E-01,7.85E-01
16-09-2019,10:04:54,5.26E+02,2.51E+01,9.66E-02,1.26E-01,7.88E-01
16-09-2019,10:04:55,5.26E+02,2.51E+01,9.66E-02,1.26E-01,7.88E-01
16-09-2019,10:04:56,5.09E+02,2.52E+01,9.28E-02,1.26E-01,7.93E-01
16-09-2019,10:04:57,4.89E+02,2.51E+01,9.17E-02,1.26E-01,8.03E-01
16-09-2019,10:04:58,4.89E+02,2.51E+01,9.17E-02,1.26E-01,8.03E-01
16-09-2019,10:04:59,5.11E+02,2.51E+01,9.44E-02,1.26E-01,7.97E-01
16-09-2019,10:05:00,5.07E+02,2.50E+01,9.36E-02,1.26E-01,8.04E-01
16-09-2019,10:05:01,5.07E+02,2.50E+01,9.36E-02,1.26E-01,8.04E-01
16-09-2019,10:05:02,5.14E+02,2.51E+01,9.50E-02,1.26E-01,8.01E-01
16-09-2019,10:05:03,5.15E+02,2.51E+01,9.43E-02,1.26E-01,8.02E-01
16-09-2019,10:05:04,5.03E+02,2.51E+01,9.37E-02,1.26E-01,7.96E-01
16-09-2019,10:05:05,5.27E+02,2.52E+01,9.72E-02,1.26E-01,7.86E-01
16-09-2019,10:05:06,5.32E+02,2.52E+01,9.66E-02,1.26E-01,7.66E-01
16-09-2019,10:05:07,5.18E+02,2.52E+01,9.49E-02,1.26E-01,7.61E-01
16-09-2019,10:05:08,5.14E+02,2.52E+01,9.49E-02,1.26E-01,7.58E-01
16-09-2019,10:05:09,5.17E+02,2.52E+01,9.51E-02,1.26E-01,7.71E-01
16-09-2019,10:05:10,5.20E+02,2.52E+01,9.58E-02,1.26E-01,7.55E-01
16-09-2019,10:05:11,5.24E+02,2.52E+01,9.58E-02,1.26E-01,7.65E-01
16-09-2019,10:05:12,5.19E+02,2.52E+01,9.51E-02,1.26E-01,7.62E-01
16-09-2019,10:05:13,5.07E+02,2.51E+01,9.37E-02,1.26E-01,7.66E-01
16-09-2019,10:05:14,5.14E+02,2.52E+01,9.53E-02,1.26E-01,7.87E-01
16-09-2019,10:05:15,5.28E+02,2.52E+01,9.69E-02,1.26E-01,7.76E-01
16-09-2019,10:05:16,5.46E+02,2.52E+01,9.99E-02,1.26E-01,7.77E-01
16-09-2019,10:05:17,5.57E+02,2.52E+01,9.88E-02,1.26E-01,7.79E-01
16-09-2019,10:05:18,5.57E+02,2.52E+01,9.88E-02,1.26E-01,7.79E-01
16-09-2019,10:05:19,5.28E+02,2.52E+01,9.74E-02,1.26E-01,7.85E-01
16-09-2019,10:05:20,5.48E+02,2.52E+01,9.79E-02,1.26E-01,7.66E-01
16-09-2019,10:05:21,4.98E+02,2.51E+01,9.19E-02,1.26E-01,7.84E-01
16-09-2019,10:05:22,5.15E+02,2.52E+01,9.62E-02,1.26E-01,7.68E-01
16-09-2019,10:05:23,5.43E+02,2.52E+01,9.86E-02,1.26E-01,7.78E-01
16-09-2019,10:05:24,5.55E+02,2.53E+01,9.93E-02,1.26E-01,7.54E-01
16-09-2019,10:05:25,5.55E+02,2.53E+01,9.93E-02,1.26E-01,7.54E-01
16-09-2019,10:05:26,5.59E+02,2.53E+01,1.01E-01,1.26E-01,7.94E-01
16-09-2019,10:05:27,5.42E+02,2.52E+01,9.72E-02,1.26E-01,7.62E-01
16-09-2019,10:05:28,5.42E+02,2.52E+01,9.72E-02,1.26E-01,7.62E-01
16-09-2019,10:05:29,5.53E+02,2.52E+01,9.96E-02,1.26E-01,7.36E-01
16-09-2019,10:05:30,5.45E+02,2.52E+01,9.85E-02,1.26E-01,7.41E-01
16-09-2019,10:05:31,5.45E+02,2.52E+01,9.85E-02,1.26E-01,7.41E-01
16-09-2019,10:05:32,5.60E+02,2.53E+01,1.00E-01,1.27E-01,7.06E-01
16-09-2019,10:05:33,5.81E+02,2.53E+01,1.04E-01,1.27E-01,7.30E-01
16-09-2019,10:05:34,5.81E+02,2.53E+01,1.04E-01,1.27E-01,7.30E-01
16-09-2019,10:05:35,6.42E+02,2.54E+01,1.11E-01,1.27E-01,7.67E-01
16-09-2019,10:05:36,6.59E+02,2.54E+01,1.13E-01,1.27E-01,7.92E-01
16-09-2019,10:05:37,6.59E+02,2.54E+01,1.13E-01,1.27E-01,7.92E-01
16-09-2019,10:05:38,7.10E+02,2.55E+01,1.19E-01,1.27E-01,7.35E-01
16-09-2019,10:05:39,7.10E+02,2.55E+01,1.17E-01,1.27E-01,7.53E-01
16-09-2019,10:05:40,6.98E+02,2.55E+01,1.17E-01,1.27E-01,7.38E-01
16-09-2019,10:05:41,6.88E+02,2.54E+01,1.15E-01,1.27E-01,7.68E-01
16-09-2019,10:05:42,6.69E+02,2.55E+01,1.13E-01,1.27E-01,7.85E-01
16-09-2019,10:05:43,7.02E+02,2.56E+01,1.18E-01,1.27E-01,7.75E-01
16-09-2019,10:05:44,6.87E+02,2.55E+01,1.14E-01,1.27E-01,7.72E-01
16-09-2019,10:05:45,6.68E+02,2.55E+01,1.13E-01,1.27E-01,7.87E-01
16-09-2019,10:05:46,6.66E+02,2.55E+01,1.12E-01,1.27E-01,7.55E-01
16-09-2019,10:05:47,6.49E+02,2.54E+01,1.11E-01,1.27E-01,7.61E-01
16-09-2019,10:05:48,6.43E+02,2.54E+01,1.10E-01,1.27E-01,7.92E-01
16-09-2019,10:05:49,6.41E+02,2.54E+01,1.11E-01,1.27E-01,7.61E-01
16-09-2019,10:05:50,6.56E+02,2.54E+01,1.12E-01,1.27E-01,7.53E-01
16-09-2019,10:05:51,6.35E+02,2.54E+01,1.09E-01,1.27E-01,7.24E-01
16-09-2019,10:05:52,6.28E+02,2.54E+01,1.09E-01,1.27E-01,7.39E-01
16-09-2019,10:05:53,6.42E+02,2.54E+01,1.10E-01,1.27E-01,7.42E-01
16-09-2019,10:05:54,6.42E+02,2.54E+01,1.10E-01,1.27E-01,7.42E-01
16-09-2019,10:05:55,6.38E+02,2.54E+01,1.10E-01,1.27E-01,7.37E-01
16-09-2019,10:05:56,6.31E+02,2.54E+01,1.09E-01,1.27E-01,7.37E-01
16-09-2019,10:05:57,6.22E+02,2.53E+01,1.08E-01,1.27E-01,7.39E-01
16-09-2019,10:05:58,6.20E+02,2.54E+01,1.08E-01,1.27E-01,7.41E-01
16-09-2019,10:05:59,6.22E+02,2.53E+01,1.08E-01,1.27E-01,7.40E-01
16-09-2019,10:06:00,6.26E+02,2.53E+01,1.08E-01,1.27E-01,7.36E-01
16-09-2019,10:06:01,6.26E+02,2.53E+01,1.08E-01,1.27E-01,7.36E-01
16-09-2019,10:06:02,6.15E+02,2.53E+01,1.07E-01,1.27E-01,7.34E-01
16-09-2019,10:06:03,6.25E+02,2.54E+01,1.08E-01,1.27E-01,7.37E-01
16-09-2019,10:06:04,6.25E+02,2.54E+01,1.08E-01,1.27E-01,7.37E-01
16-09-2019,10:06:05,6.46E+02,2.54E+01,1.11E-01,1.27E-01,7.56E-01
16-09-2019,10:06:06,6.41E+02,2.54E+01,1.10E-01,1.27E-01,7.19E-01
16-09-2019,10:06:07,6.41E+02,2.54E+01,1.10E-01,1.27E-01,7.19E-01
16-09-2019,10:06:08,6.48E+02,2.54E+01,1.11E-01,1.27E-01,7.36E-01
16-09-2019,10:06:09,6.48E+02,2.54E+01,1.11E-01,1.27E-01,7.68E-01
16-09-2019,10:06:10,6.48E+02,2.54E+01,1.11E-01,1.27E-01,7.68E-01
16-09-2019,10:06:11,6.43E+02,2.54E+01,1.11E-01,1.27E-01,7.67E-01
16-09-2019,10:06:12,6.46E+02,2.54E+01,1.11E-01,1.27E-01,7.57E-01
16-09-2019,10:06:13,6.46E+02,2.54E+01,1.11E-01,1.27E-01,7.57E-01
16-09-2019,10:06:14,6.03E+02,2.53E+01,1.08E-01,1.27E-01,7.59E-01
16-09-2019,10:06:15,6.84E+02,2.54E+01,1.15E-01,1.27E-01,7.72E-01
16-09-2019,10:06:16,6.53E+02,2.54E+01,1.11E-01,1.27E-01,7.55E-01
16-09-2019,10:06:17,6.41E+02,2.54E+01,1.11E-01,1.27E-01,7.61E-01
16-09-2019,10:06:18,6.56E+02,2.55E+01,1.12E-01,1.27E-01,7.61E-01
16-09-2019,10:06:19,6.50E+02,2.55E+01,1.11E-01,1.27E-01,7.31E-01
16-09-2019,10:06:20,6.41E+02,2.54E+01,1.10E-01,1.27E-01,7.37E-01
16-09-2019,10:06:21,6.37E+02,2.54E+01,1.09E-01,1.27E-01,7.44E-01
16-09-2019,10:06:22,6.10E+02,2.54E+01,1.06E-01,1.27E-01,7.47E-01
16-09-2019,10:06:23,6.02E+02,2.53E+01,1.05E-01,1.27E-01,7.58E-01
16-09-2019,10:06:24,5.72E+02,2.53E+01,1.01E-01,1.27E-01,7.74E-01
16-09-2019,10:06:25,5.79E+02,2.53E+01,1.03E-01,1.27E-01,7.55E-01
16-09-2019,10:06:26,5.70E+02,2.53E+01,1.01E-01,1.27E-01,7.57E-01
16-09-2019,10:06:27,5.48E+02,2.53E+01,9.91E-02,1.26E-01,7.76E-01
16-09-2019,10:06:28,5.56E+02,2.53E+01,9.95E-02,1.27E-01,7.80E-01
16-09-2019,10:06:29,5.27E+02,2.53E+01,9.62E-02,1.27E-01,7.46E-01
16-09-2019,10:06:30,5.27E+02,2.53E+01,9.62E-02,1.27E-01,7.46E-01
16-09-2019,10:06:31,5.40E+02,2.53E+01,9.83E-02,1.27E-01,7.37E-01
16-09-2019,10:06:32,5.34E+02,2.53E+01,9.69E-02,1.26E-01,7.68E-01
16-09-2019,10:06:33,5.29E+02,2.53E+01,9.68E-02,1.26E-01,7.58E-01
16-09-2019,10:06:34,5.37E+02,2.53E+01,9.79E-02,1.27E-01,7.34E-01
16-09-2019,10:06:35,5.32E+02,2.53E+01,9.67E-02,1.26E-01,7.55E-01
16-09-2019,10:06:36,5.37E+02,2.53E+01,9.78E-02,1.27E-01,7.69E-01
16-09-2019,10:06:37,5.37E+02,2.53E+01,9.78E-02,1.27E-01,7.69E-01
16-09-2019,10:06:38,5.30E+02,2.53E+01,9.73E-02,1.27E-01,7.44E-01
16-09-2019,10:06:39,5.24E+02,2.53E+01,9.52E-02,1.26E-01,7.38E-01
16-09-2019,10:06:40,5.24E+02,2.53E+01,9.52E-02,1.26E-01,7.38E-01
16-09-2019,10:06:41,5.13E+02,2.53E+01,9.45E-02,1.26E-01,7.42E-01
16-09-2019,10:06:42,4.98E+02,2.52E+01,9.22E-02,1.26E-01,7.40E-01
16-09-2019,10:06:43,4.98E+02,2.52E+01,9.22E-02,1.26E-01,7.40E-01
16-09-2019,10:06:44,5.08E+02,2.53E+01,9.40E-02,1.27E-01,7.01E-01
16-09-2019,10:06:45,5.08E+02,2.53E+01,9.39E-02,1.26E-01,7.40E-01
16-09-2019,10:06:46,5.08E+02,2.53E+01,9.39E-02,1.26E-01,7.40E-01
16-09-2019,10:06:47,4.98E+02,2.53E+01,9.25E-02,1.26E-01,7.59E-01
16-09-2019,10:06:48,5.00E+02,2.53E+01,9.30E-02,1.26E-01,7.24E-01
16-09-2019,10:06:49,5.00E+02,2.53E+01,9.30E-02,1.26E-01,7.24E-01
16-09-2019,10:06:50,5.19E+02,2.53E+01,9.56E-02,1.26E-01,7.58E-01
16-09-2019,10:06:51,5.21E+02,2.53E+01,9.57E-02,1.26E-01,7.58E-01
16-09-2019,10:06:52,5.18E+02,2.53E+01,9.51E-02,1.26E-01,7.77E-01
16-09-2019,10:06:53,5.15E+02,2.53E+01,9.48E-02,1.27E-01,7.41E-01
16-09-2019,10:06:54,5.18E+02,2.53E+01,9.57E-02,1.27E-01,7.44E-01
16-09-2019,10:06:55,5.14E+02,2.53E+01,9.41E-02,1.26E-01,7.37E-01
16-09-2019,10:06:56,5.22E+02,2.53E+01,9.71E-02,1.27E-01,7.43E-01
16-09-2019,10:06:57,5.41E+02,2.53E+01,9.79E-02,1.27E-01,7.39E-01
16-09-2019,10:06:58,5.38E+02,2.53E+01,9.80E-02,1.27E-01,7.35E-01
16-09-2019,10:06:59,5.29E+02,2.53E+01,9.60E-02,1.27E-01,7.42E-01
16-09-2019,10:07:00,5.24E+02,2.53E+01,9.62E-02,1.27E-01,7.32E-01
16-09-2019,10:07:01,5.21E+02,2.53E+01,9.57E-02,1.26E-01,7.65E-01
16-09-2019,10:07:02,5.35E+02,2.53E+01,9.78E-02,1.27E-01,7.55E-01
16-09-2019,10:07:03,5.23E+02,2.54E+01,9.53E-02,1.27E-01,7.58E-01
16-09-2019,10:07:04,5.26E+02,2.54E+01,9.69E-02,1.27E-01,7.59E-01
16-09-2019,10:07:05,5.26E+02,2.54E+01,9.69E-02,1.27E-01,7.59E-01
16-09-2019,10:07:06,5.45E+02,2.54E+01,9.91E-02,1.27E-01,7.68E-01
16-09-2019,10:07:07,5.48E+02,2.54E+01,9.89E-02,1.27E-01,7.92E-01
16-09-2019,10:07:08,5.42E+02,2.54E+01,9.81E-02,1.27E-01,7.74E-01
16-09-2019,10:07:09,5.39E+02,2.54E+01,9.78E-02,1.27E-01,7.87E-01
16-09-2019,10:07:10,5.25E+02,2.54E+01,9.58E-02,1.27E-01,7.55E-01
16-09-2019,10:07:11,5.29E+02,2.54E+01,9.61E-02,1.27E-01,7.03E-01
16-09-2019,10:07:12,5.03E+02,2.53E+01,9.32E-02,1.26E-01,7.37E-01
16-09-2019,10:07:13,5.03E+02,2.53E+01,9.32E-02,1.26E-01,7.37E-01
16-09-2019,10:07:14,5.28E+02,2.54E+01,9.64E-02,1.27E-01,7.42E-01
16-09-2019,10:07:15,5.30E+02,2.53E+01,9.69E-02,1.27E-01,7.42E-01
16-09-2019,10:07:16,5.30E+02,2.53E+01,9.69E-02,1.27E-01,7.42E-01
16-09-2019,10:07:17,5.26E+02,2.55E+01,9.54E-02,1.27E-01,7.38E-01
16-09-2019,10:07:18,5.34E+02,2.54E+01,9.79E-02,1.27E-01,7.40E-01
16-09-2019,10:07:19,5.34E+02,2.54E+01,9.79E-02,1.27E-01,7.40E-01
16-09-2019,10:07:20,5.71E+02,2.54E+01,1.02E-01,1.27E-01,7.57E-01
16-09-2019,10:07:21,5.61E+02,2.55E+01,1.00E-01,1.27E-01,7.58E-01
16-09-2019,10:07:22,5.61E+02,2.55E+01,1.00E-01,1.27E-01,7.58E-01
16-09-2019,10:07:23,5.64E+02,2.54E+01,1.02E-01,1.27E-01,7.71E-01
16-09-2019,10:07:24,5.78E+02,2.54E+01,1.03E-01,1.27E-01,7.90E-01
16-09-2019,10:07:25,5.78E+02,2.54E+01,1.03E-01,1.27E-01,7.90E-01
16-09-2019,10:07:26,5.75E+02,2.55E+01,1.03E-01,1.27E-01,8.25E-01
16-09-2019,10:07:27,5.76E+02,2.55E+01,1.02E-01,1.27E-01,7.94E-01
16-09-2019,10:07:28,5.54E+02,2.54E+01,9.91E-02,1.27E-01,7.62E-01
16-09-2019,10:07:29,5.16E+02,2.53E+01,9.35E-02,1.27E-01,7.41E-01
16-09-2019,10:07:30,4.84E+02,2.53E+01,9.07E-02,1.26E-01,7.72E-01
16-09-2019,10:07:31,4.96E+02,2.53E+01,9.27E-02,1.26E-01,7.89E-01
16-09-2019,10:07:32,4.95E+02,2.53E+01,9.21E-02,1.26E-01,7.66E-01
16-09-2019,10:07:33,5.05E+02,2.53E+01,9.42E-02,1.27E-01,7.44E-01
16-09-2019,10:07:34,5.04E+02,2.53E+01,9.35E-02,1.26E-01,7.55E-01
16-09-2019,10:07:35,5.08E+02,2.53E+01,9.39E-02,1.26E-01,8.07E-01
16-09-2019,10:07:36,5.34E+02,2.54E+01,9.90E-02,1.27E-01,7.99E-01
16-09-2019,10:07:37,5.40E+02,2.54E+01,9.71E-02,1.27E-01,7.96E-01
16-09-2019,10:07:38,5.33E+02,2.54E+01,9.75E-02,1.27E-01,7.76E-01
16-09-2019,10:07:39,5.36E+02,2.54E+01,9.75E-02,1.27E-01,7.39E-01
16-09-2019,10:07:40,5.36E+02,2.54E+01,9.75E-02,1.27E-01,7.29E-01
16-09-2019,10:07:41,5.36E+02,2.54E+01,9.75E-02,1.27E-01,7.29E-01
16-09-2019,10:07:42,5.36E+02,2.53E+01,9.77E-02,1.27E-01,7.22E-01
16-09-2019,10:07:43,5.36E+02,2.54E+01,9.76E-02,1.27E-01,7.22E-01
16-09-2019,10:07:44,5.33E+02,2.54E+01,9.67E-02,1.27E-01,7.37E-01
16-09-2019,10:07:45,5.28E+02,2.53E+01,9.69E-02,1.27E-01,7.51E-01
16-09-2019,10:07:46,5.25E+02,2.54E+01,9.55E-02,1.27E-01,7.57E-01
16-09-2019,10:07:47,5.41E+02,2.54E+01,9.80E-02,1.27E-01,7.57E-01
16-09-2019,10:07:48,5.33E+02,2.54E+01,9.70E-02,1.27E-01,7.42E-01
16-09-2019,10:07:49,5.33E+02,2.54E+01,9.70E-02,1.27E-01,7.42E-01
16-09-2019,10:07:50,5.57E+02,2.54E+01,1.01E-01,1.27E-01,7.04E-01
16-09-2019,10:07:51,5.61E+02,2.54E+01,1.00E-01,1.27E-01,7.22E-01
16-09-2019,10:07:52,5.61E+02,2.54E+01,1.00E-01,1.27E-01,7.22E-01
16-09-2019,10:07:53,5.49E+02,2.54E+01,9.92E-02,1.27E-01,7.29E-01
16-09-2019,10:07:54,5.52E+02,2.54E+01,9.99E-02,1.27E-01,7.48E-01
16-09-2019,10:07:55,5.52E+02,2.54E+01,9.99E-02,1.27E-01,7.48E-01
16-09-2019,10:07:56,5.51E+02,2.54E+01,9.82E-02,1.27E-01,7.88E-01
16-09-2019,10:07:57,5.01E+02,2.53E+01,9.24E-02,1.26E-01,7.57E-01
16-09-2019,10:07:58,5.01E+02,2.53E+01,9.24E-02,1.26E-01,7.57E-01
16-09-2019,10:07:59,4.98E+02,2.52E+01,9.30E-02,1.26E-01,7.26E-01
16-09-2019,10:08:00,4.97E+02,2.52E+01,9.23E-02,1.26E-01,7.40E-01
16-09-2019,10:08:01,4.97E+02,2.52E+01,9.23E-02,1.26E-01,7.40E-01
16-09-2019,10:08:02,4.95E+02,2.52E+01,9.21E-02,1.26E-01,7.65E-01
16-09-2019,10:08:03,4.96E+02,2.52E+01,9.27E-02,1.26E-01,7.54E-01
16-09-2019,10:08:04,5.06E+02,2.52E+01,9.41E-02,1.26E-01,7.26E-01
16-09-2019,10:08:05,5.21E+02,2.52E+01,9.63E-02,1.26E-01,7.24E-01
16-09-2019,10:08:06,5.41E+02,2.53E+01,9.89E-02,1.27E-01,7.11E-01
16-09-2019,10:08:07,5.55E+02,2.53E+01,1.00E-01,1.27E-01,7.20E-01
16-09-2019,10:08:08,5.64E+02,2.53E+01,1.01E-01,1.27E-01,7.31E-01
16-09-2019,10:08:09,5.69E+02,2.54E+01,1.02E-01,1.27E-01,7.50E-01
16-09-2019,10:08:10,5.65E+02,2.54E+01,1.01E-01,1.27E-01,7.79E-01
16-09-2019,10:08:11,5.57E+02,2.54E+01,1.00E-01,1.27E-01,7.70E-01
16-09-2019,10:08:12,5.51E+02,2.54E+01,9.92E-02,1.27E-01,7.77E-01
16-09-2019,10:08:13,5.40E+02,2.54E+01,9.78E-02,1.27E-01,7.54E-01
16-09-2019,10:08:14,5.28E+02,2.54E+01,9.60E-02,1.27E-01,7.26E-01
16-09-2019,10:08:15,5.17E+02,2.53E+01,9.50E-02,1.27E-01,7.30E-01
16-09-2019,10:08:16,5.17E+02,2.53E+01,9.50E-02,1.27E-01,7.30E-01
16-09-2019,10:08:17,5.15E+02,2.53E+01,9.48E-02,1.26E-01,7.80E-01
16-09-2019,10:08:18,5.12E+02,2.53E+01,9.46E-02,1.27E-01,7.75E-01
16-09-2019,10:08:19,5.10E+02,2.53E+01,9.39E-02,1.27E-01,7.70E-01
16-09-2019,10:08:20,5.03E+02,2.53E+01,9.33E-02,1.27E-01,7.77E-01
16-09-2019,10:08:21,4.99E+02,2.54E+01,9.26E-02,1.27E-01,7.76E-01
16-09-2019,10:08:22,4.95E+02,2.54E+01,9.25E-02,1.27E-01,7.75E-01
16-09-2019,10:08:23,4.93E+02,2.54E+01,9.21E-02,1.27E-01,7.58E-01
16-09-2019,10:08:24,5.01E+02,2.55E+01,9.33E-02,1.27E-01,7.49E-01
16-09-2019,10:08:25,5.01E+02,2.55E+01,9.33E-02,1.27E-01,7.49E-01
16-09-2019,10:08:26,4.99E+02,2.55E+01,9.28E-02,1.27E-01,7.78E-01
16-09-2019,10:08:27,4.99E+02,2.54E+01,9.28E-02,1.27E-01,7.78E-01
16-09-2019,10:08:28,4.99E+02,2.54E+01,9.28E-02,1.27E-01,7.78E-01
16-09-2019,10:08:29,5.03E+02,2.54E+01,9.33E-02,1.27E-01,7.78E-01
16-09-2019,10:08:30,5.03E+02,2.54E+01,9.34E-02,1.27E-01,7.76E-01
16-09-2019,10:08:31,5.03E+02,2.54E+01,9.34E-02,1.27E-01,7.76E-01
16-09-2019,10:08:32,5.10E+02,2.55E+01,9.48E-02,1.27E-01,7.69E-01
16-09-2019,10:08:33,5.22E+02,2.54E+01,9.59E-02,1.27E-01,7.92E-01
16-09-2019,10:08:34,5.22E+02,2.54E+01,9.59E-02,1.27E-01,7.92E-01
16-09-2019,10:08:35,5.21E+02,2.55E+01,9.59E-02,1.27E-01,7.57E-01
16-09-2019,10:08:36,5.25E+02,2.55E+01,9.62E-02,1.27E-01,7.70E-01
16-09-2019,10:08:37,5.25E+02,2.55E+01,9.62E-02,1.27E-01,7.70E-01
16-09-2019,10:08:38,5.17E+02,2.55E+01,9.48E-02,1.27E-01,7.57E-01
16-09-2019,10:08:39,5.17E+02,2.55E+01,9.56E-02,1.27E-01,7.68E-01
16-09-2019,10:08:40,5.30E+02,2.55E+01,9.70E-02,1.27E-01,7.82E-01
16-09-2019,10:08:41,5.26E+02,2.55E+01,9.61E-02,1.27E-01,7.77E-01
16-09-2019,10:08:42,5.30E+02,2.55E+01,9.68E-02,1.27E-01,7.67E-01
16-09-2019,10:08:43,5.10E+02,2.55E+01,9.39E-02,1.27E-01,7.51E-01
16-09-2019,10:08:44,5.08E+02,2.55E+01,9.41E-02,1.27E-01,7.61E-01
16-09-2019,10:08:45,5.10E+02,2.55E+01,9.44E-02,1.27E-01,7.40E-01
16-09-2019,10:08:46,5.12E+02,2.55E+01,9.48E-02,1.27E-01,7.34E-01
